User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;2;1;2,5;2,915475947;-16;0,5;1,5;2,121320344;-8;1;2,5;2,915475947;-16;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;3;0,5;0,5;0,707106781;0;0,5;2;2,828427125;-15;0,5;0,5;0,707106781;0;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;4;1;2,5;2,549509757;-12;1;2,5;2,549509757;-12;1;2,5;2,549509757;-12;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;5;0,5;1,5;2,121320344;-8;0,5;1,5;2,121320344;-8;1;3,5;3,535533906;-24;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;6;1;1,5;1,58113883;-4;1;1,5;1,58113883;-4;1;1,5;1,58113883;-4;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;7;1;3;3,16227766;-19;1;3;3,16227766;-19;1;3;3,16227766;-19;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;8;1;2,5;2,549509757;-12;1;2,5;2,549509757;-12;1;2,5;2,549509757;-12;;;;;;
http://soa4all,isoco,net/luf/users/movies733;20;SOFTMARGIN_BATCH;1;4789;9;1;3;3;-17;1;3;3;-17;1;3;3;-17;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;0;0,666666667;0,833333333;1,08012345;0,8;0,666666667;1;1,290994449;0,714285714;0,666666667;0,833333333;1,08012345;0,8;0,73;0,988407539;0,963333333;1,21442568;0,763333333;1,0296646
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;1;0,666666667;0,833333333;1,08012345;0,8;0,666666667;0,833333333;1,08012345;0,8;0,5;0,666666667;1;0,828571429;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;2;0,333333333;0,333333333;0,577350269;0,942857143;0,5;0,666666667;1;0,828571429;0,5;0,666666667;1;0,828571429;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;3;0,5;0,666666667;1;0,828571429;0,833333333;1,333333333;1,632993162;0,542857143;0,5;0,666666667;1;0,828571429;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;4;0,833333333;1;1,154700538;0,771428571;0,833333333;1;1,154700538;0,771428571;1;1,166666667;1,224744871;0,742857143;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;5;0,166666667;0,166666667;0,40824829;0,971428571;0,833333333;1;1,154700538;0,771428571;0,166666667;0,166666667;0,40824829;0,971428571;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;6;0,666666667;0,833333333;1,08012345;0,8;0,666666667;0,833333333;1,08012345;0,8;0,666666667;0,833333333;1,08012345;0,8;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;7;0,5;0,833333333;1,224744871;0,742857143;0,666666667;1,166666667;1,471960144;0,628571429;0,5;0,833333333;1,224744871;0,742857143;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;8;0,6;0,8;1,095445115;0,7;0,6;0,8;1,095445115;0,7;0,6;0,8;1,095445115;0,7;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SIMPLE_ONLINE;1;4789;9;0,8;1;1,183215957;0,65;0,8;1;1,183215957;0,65;0,8;1;1,183215957;0,65;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-7,91E+17;1;1,5;1,683250823;0,514285714;0,833333333;1,833333333;2,273030283;0,114285714;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;1;1,154700538;0,771428571;1;2,333333333;2,380476143;0,028571429;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;1,333333333;1,632993162;0,542857143;1;1,833333333;1,957890021;0,342857143;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-7,91E+17;0,666666667;1;1,414213562;0,657142857;0,833333333;1,666666667;2;0,314285714;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;1,166666667;1,471960144;0,628571429;0,666666667;1,5;2,041241452;0,285714286;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-7,91E+17;0,666666667;0,833333333;1,08012345;0,8;1;1,5;1,58113883;0,571428571;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-7,91E+17;0,666666667;0,666666667;0,816496581;0,885714286;1;2,333333333;2,645751311;-0,2;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-1,15E+18;1;1,8;1,949358869;0,05;1;2,2;2,323790008;-0,35;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;ONEVSALL_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-1,15E+18;0,8;0,8;0,894427191;0,8;1;3;3,065941943;-1,35;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;0,833333333;0,912870929;0,857142857;1;2,666666667;2,768874621;-0,314285714;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-7,91E+17;1;1,833333333;2,121320344;0,228571429;1;2,833333333;2,915475947;-0,457142857;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-7,91E+17;1;2,166666667;2,273030283;0,114285714;1;2;2,081665999;0,257142857;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;1,333333333;1,527525232;0,6;1;2;2,160246899;0,2;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-7,91E+17;1;1,666666667;2;0,314285714;0,666666667;1,666666667;2,236067977;0,142857143;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-7,91E+17;1;2,166666667;2,198484326;0,171428571;1;1,833333333;1,957890021;0,342857143;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;1;2,15E+09;2,15E+09;-7,91E+17;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-7,91E+17;1;2,5;2,738612788;-0,285714286;0,833333333;1,666666667;2,081665999;0,257142857;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-1,15E+18;1;2,2;2,323790008;-0,35;0,8;2;2,28035085;-0,3;;;;;;
http://soa4all,isoco,net/luf/users/movies328;58;SOFTMARGIN_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-1,15E+18;1;2,6;2,792848009;-0,95;1;2,6;2,792848009;-0,95;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;0;0,333333333;0,333333333;0,577350269;0,75;0,333333333;0,333333333;0,577350269;0,75;0,333333333;0,333333333;0,577350269;0,75;0,516666667;0,669023444;0,516666667;0,697848006;0,516666667;0,669023444
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;1;0,333333333;0,333333333;0,577350269;0,75;0,333333333;0,333333333;0,577350269;0,75;0,333333333;0,333333333;0,577350269;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;2;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;3;0;0;0;1;0;0;0;1;0;0;0;1;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;4;1;1;1;-1;1;1,5;1,58113883;-4;1;1;1;-1;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;5;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;6;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;7;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;8;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;0,5;0,5;0,707106781;0;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SIMPLE_ONLINE;1;4789;9;1;1;1;-1;0,5;0,5;0,707106781;0;1;1;1;-1;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;ONEVSALL_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;1;2,15E+09;2,15E+09;-3,46E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;2;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies764;22;SOFTMARGIN_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;0;0,833333333;1,5;1,779513042;0,457142857;0,666666667;1,166666667;1,471960144;0,628571429;0,833333333;1,666666667;2;0,314285714;0,97;1,151021875;0,916666667;1,109915355;1,003333333;1,180075004
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;1;0,833333333;1;1,154700538;0,771428571;0,833333333;1;1,154700538;0,771428571;1;1,166666667;1,224744871;0,742857143;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;2;1;1,2;1,264911064;0,6;0,6;0,8;1,095445115;0,7;1;1,2;1,264911064;0,6;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;3;0,6;1;1,483239697;0,45;0,8;1,2;1,549193338;0,4;0,6;1;1,483239697;0,45;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;4;1;1;1;0,75;1;1;1;0,75;1;1;1;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;5;0,8;1;1,183215957;0,65;0,8;1;1,183215957;0,65;0,8;1;1,183215957;0,65;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;6;0,6;0,8;1,095445115;0,7;0,6;0,8;1,095445115;0,7;0,6;0,8;1,095445115;0,7;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;7;0,6;0,6;0,774596669;0,85;0,6;0,6;0,774596669;0,85;0,6;0,6;0,774596669;0,85;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;8;1;1;1;0,75;1;1;1;0,75;1;1;1;0,75;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SIMPLE_ONLINE;1;4789;9;0,6;0,6;0,774596669;0,85;0,6;0,6;0,774596669;0,85;0,6;0,6;0,774596669;0,85;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;0;0,666666667;1,166666667;1,471960144;0,628571429;0,666666667;0,833333333;1,08012345;0,8;0,666666667;1,166666667;1,471960144;0,628571429;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;1,166666667;1,354006401;0,685714286;1;1,666666667;1,732050808;0,485714286;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;2;1;2,4;2,75680975;-0,9;0,6;1;1,341640786;0,55;1;2,4;2,75680975;-0,9;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-1,15E+18;1;2,15E+09;2,15E+09;-1,15E+18;1;2,15E+09;2,15E+09;-1,15E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-1,15E+18;0,6;1,4;1,949358869;0,05;1;2,4;2,75680975;-0,9;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-1,15E+18;0,6;1;1,341640786;0,55;1;2;2,097617696;-0,1;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-1,15E+18;0,4;0,6;1;0,75;1;2,6;2,792848009;-0,95;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-1,15E+18;0,8;1;1,183215957;0,65;1;2;2,097617696;-0,1;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-1,15E+18;0,2;0,2;0,447213595;0,95;1;1,4;1,483239697;0,45;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;ONEVSALL_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-1,15E+18;1;1,2;1,264911064;0,6;1;1,8;1,843908891;0,15;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;0;1;1,666666667;1,914854216;0,371428571;1;1,666666667;1,825741858;0,428571429;1;1,666666667;1,914854216;0,371428571;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-7,91E+17;0,833333333;1;1,154700538;0,771428571;0,833333333;1,333333333;1,527525232;0,6;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;2;1;2,8;2,966479395;-1,2;0,6;1,2;1,549193338;0,4;1;2,6;2,720294102;-0,85;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;3;1;2,15E+09;2,15E+09;-1,15E+18;1;2,15E+09;2,15E+09;-1,15E+18;1;2,15E+09;2,15E+09;-1,15E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;4;1;2,15E+09;2,15E+09;-1,15E+18;0,8;2;2,366431913;-0,4;1;2,6;2,863564213;-1,05;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;5;1;2,15E+09;2,15E+09;-1,15E+18;1;2,2;2,323790008;-0,35;0,8;1,8;2,144761059;-0,15;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;6;1;2,15E+09;2,15E+09;-1,15E+18;0,8;1,8;2,323790008;-0,35;1;2,4;2,607680962;-0,7;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;7;1;2,15E+09;2,15E+09;-1,15E+18;0,8;1;1,183215957;0,65;1;2,2;2,48997992;-0,55;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;8;1;2,15E+09;2,15E+09;-1,15E+18;1;1,4;1,483239697;0,45;1;2;2;0;;;;;;
http://soa4all,isoco,net/luf/users/movies788;52;SOFTMARGIN_BATCH;1;4789;9;1;2,15E+09;2,15E+09;-1,15E+18;1;1,8;1,843908891;0,15;1;1,4;1,483239697;0,45;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;0;1;2;2;-7;1;2;2;-7;1;2;2;-7;1,3;1,3;1,2;1,2;1,1;1,1
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;1;1;1;1;-1;1;1;1;-1;1;1;1;-1;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;2;1;1;1;#NOME?;0;0;0;NaN;1;1;1;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;3;0;0;0;NaN;0;0;0;NaN;0;0;0;NaN;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;4;1;2;2;#NOME?;1;2;2;#NOME?;1;2;2;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;5;0;0;0;NaN;0;0;0;NaN;0;0;0;NaN;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;6;1;1;1;#NOME?;1;1;1;#NOME?;1;1;1;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;7;1;2;2;#NOME?;1;2;2;#NOME?;0;0;0;NaN;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;8;1;2;2;#NOME?;1;2;2;#NOME?;1;2;2;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SIMPLE_ONLINE;1;4789;9;1;2;2;#NOME?;1;2;2;#NOME?;1;2;2;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;2;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;3;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;4;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;5;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;6;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;7;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;8;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;ONEVSALL_BATCH;1;4789;9;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;0;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;1;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;1;2,15E+09;2,15E+09;-9,22E+18;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;2;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;3;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;4;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;5;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
http://soa4all,isoco,net/luf/users/movies432;12;SOFTMARGIN_BATCH;1;4789;6;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;1;2,15E+09;2,15E+09;#NOME?;;;;;;
