User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;0;0,6666666666666667;1,6666666666666667;2,3804761428476167;-3,25;0,6666666666666667;1,6666666666666667;2,3804761428476167;-3,25;1,0;1,6666666666666667;1,9148542155126762;-1,75
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;1;1,0;1,3333333333333333;1,4142135623730951;-0,5;0,6666666666666667;1,6666666666666667;2,0816659994661326;-2,25;1,0;1,6666666666666667;1,9148542155126762;-1,75
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;2;1,0;3,0;3,1091263510296048;-6,25;1,0;3,0;3,1091263510296048;-6,25;1,0;3,0;3,1091263510296048;-6,25
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;3;0,6666666666666667;1,6666666666666667;2,0816659994661326;-2,25;1,0;2,0;2,160246899469287;-2,5;0,6666666666666667;1,6666666666666667;2,0816659994661326;-2,25
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;4;0,6666666666666667;1,6666666666666667;2,0816659994661326;-2,25;0,6666666666666667;1,6666666666666667;2,0816659994661326;-2,25;1,0;1,3333333333333333;1,4142135623730951;-0,5
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;5;1,0;4,0;4,0;-31,0;1,0;4,0;4,0;-31,0;1,0;4,0;4,0;-31,0
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;6;1,0;1,0;1,0;-1,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;-1,0
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;7;1,0;3,0;3,1622776601683795;-19,0;1,0;2,5;2,9154759474226504;-16,0;1,0;3,0;3,1622776601683795;-19,0
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;8;1,0;2,0;2,23606797749979;-9,0;1,0;1,0;1,0;-1,0;0,0;0,0;0,0;1,0
http://soa4all.isoco.net/luf/users/movies92;25;SIMPLE_ONLINE;1,0;675;9;0,5;0,5;0,7071067811865476;0,0;1,0;1,5;1,5811388300841898;-4,0;0,5;0,5;0,7071067811865476;0,0
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;0;0,5;1,0;1,4142135623730951;-3,0;0,5;1,0;1,4142135623730951;-3,0;0,5;1,5;2,1213203435596424;-8,0
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;1;1,0;3,0;3,0;-17,0;1,0;3,0;3,0;-17,0;1,0;3,0;3,0;-17,0
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;2;1,0;2,0;2,23606797749979;-9,0;1,0;1,0;1,0;-1,0;0,5;1,0;1,4142135623730951;-3,0
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;3;1,0;1,5;1,5811388300841898;-4,0;1,0;1,5;1,5811388300841898;-4,0;0,5;1,5;2,1213203435596424;-8,0
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;4;1,0;1,0;1,0;-1,0;1,0;1,0;1,0;-1,0;0,5;1,0;1,4142135623730951;-3,0
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;5;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity;1,0;1,0;1,0;-Infinity
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;6;1,0;2,0;2,0;-Infinity;1,0;2,0;2,0;-Infinity;1,0;3,0;3,0;-Infinity
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;7;0,0;0,0;0,0;NaN;0,0;0,0;0,0;NaN;1,0;1,0;1,0;-Infinity
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;8;1,0;3,0;3,0;-Infinity;1,0;3,0;3,0;-Infinity;1,0;3,0;3,0;-Infinity
http://soa4all.isoco.net/luf/users/movies561;15;SIMPLE_ONLINE;1,0;675;9;1,0;3,0;3,0;-Infinity;1,0;3,0;3,0;-Infinity;1,0;3,0;3,0;-Infinity
